filename,type,id,category,annotated_by,x,y,height,width,visibility
1434.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,333,218,29,visible
1434.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1434.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,457,109,180,visible
1434.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1619,382,227,76,visible
1434.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1716,577,48,155,visible
1434.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,414,128,50,visible
1434.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1434.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1755,305,57,57,visible
1434.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1434.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,423,151,23,visible
1435.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1435.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1435.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,816,487,67,90,visible
1435.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1435.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1435.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1435.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1435.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,458,109,181,visible
1435.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1619,384,227,76,visible
1435.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1716,577,48,155,visible
1435.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,413,128,50,visible
1435.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1435.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1755,305,57,57,visible
1435.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1435.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,423,151,23,visible
1436.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1436.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1436.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,816,487,67,90,visible
1436.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,321,227,130,visible
1436.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1436.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,333,218,29,visible
1436.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1436.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1736,456,109,184,visible
1436.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1619,382,227,76,visible
1436.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1716,577,48,155,visible
1436.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,413,128,50,visible
1436.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1436.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1755,305,57,57,visible
1436.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1436.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,422,151,23,visible
1437.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1437.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1437.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,816,487,67,90,visible
1437.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1437.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1437.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,333,218,29,visible
1437.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1437.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,458,109,181,visible
1437.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1619,384,227,76,visible
1437.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1716,577,48,155,visible
1437.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,414,128,50,visible
1437.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1437.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1755,305,57,57,visible
1437.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1437.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,423,151,23,visible
1438.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1438.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1438.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,816,486,67,90,visible
1438.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,321,227,130,visible
1438.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1438.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,333,218,29,visible
1438.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1438.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,457,109,180,visible
1438.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1619,383,227,76,visible
1438.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,578,48,155,visible
1438.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,414,128,50,visible
1438.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1438.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1755,305,57,57,visible
1438.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1438.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,422,151,23,visible
1439.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1439.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1439.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,human,815,498,55,103,visible
1439.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1439.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1439.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1439.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1439.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,457,109,181,visible
1439.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,384,227,76,visible
1439.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1716,578,48,155,visible
1439.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,414,128,50,visible
1439.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1439.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1755,305,57,57,visible
1439.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1439.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,423,151,23,visible
1440.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1440.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1440.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1440.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,321,227,130,visible
1440.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1440.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1440.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1440.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,457,109,180,visible
1440.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,382,227,76,visible
1440.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,578,48,155,visible
1440.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,413,128,50,visible
1440.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1440.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1755,305,57,57,visible
1440.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1440.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,422,151,23,visible
1441.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1441.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1441.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1441.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1441.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1441.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1441.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1441.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,457,109,181,visible
1441.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,384,227,76,visible
1441.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1441.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
1441.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,375,67,141,visible
1441.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,304,57,57,visible
1441.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1441.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,423,151,23,visible
1441.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,305,57,57,visible
1441.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1441.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,424,151,23,visible
1442.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1442.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1442.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1442.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,321,227,130,visible
1442.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1442.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1442.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1442.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,457,109,180,visible
1442.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,383,227,76,visible
1442.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1442.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
1442.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1442.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1442.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,423,151,23,visible
1443.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1443.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1443.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1443.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1443.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1443.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1443.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1443.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
1443.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,384,227,76,visible
1443.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1443.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1432,412,128,50,visible
1443.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1758,375,67,141,visible
1443.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,305,57,57,visible
1444.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1444.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1444.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1444.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1444.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1444.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1444.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1444.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,457,109,180,visible
1444.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,384,227,76,visible
1444.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1444.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
1444.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,375,67,141,visible
1444.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,305,57,57,visible
1444.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1444.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,422,151,23,visible
1445.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1445.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1445.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1445.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1445.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1445.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1445.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1445.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,457,109,181,visible
1445.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,384,227,76,visible
1445.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1445.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
1445.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,375,67,141,visible
1445.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,305,57,57,visible
1445.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1445.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,423,151,23,visible
1446.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1446.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1446.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1446.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,323,227,130,visible
1446.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1446.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1446.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1446.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,457,109,180,visible
1446.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,383,227,76,visible
1446.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1446.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
1446.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1446.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,305,57,57,visible
1446.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1446.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,422,151,23,visible
1447.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1447.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1447.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1447.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1447.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1447.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1447.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1447.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
1447.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,383,227,76,visible
1447.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1447.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
1447.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1447.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,305,57,57,visible
1447.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1447.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,423,151,23,visible
1448.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1448.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1448.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,499,55,103,visible
1448.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,323,227,130,visible
1448.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1448.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1448.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1448.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,457,109,180,visible
1448.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,383,227,76,visible
1448.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1448.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
1448.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1448.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,305,57,57,visible
1448.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1448.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,422,151,23,visible
1449.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1449.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1449.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1449.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1449.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1449.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1449.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1449.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
1449.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,384,227,76,visible
1449.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1449.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
1449.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,374,67,141,visible
1449.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,305,57,57,visible
1449.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1449.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,423,151,23,visible
1450.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1450.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1450.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,815,498,55,103,visible
1450.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,323,227,130,visible
1450.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1450.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,335,218,29,visible
1450.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
1450.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,456,109,180,visible
1450.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1620,383,227,76,visible
1450.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1717,579,48,155,visible
1450.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
1450.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1760,373,67,141,visible
1450.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,305,57,57,visible
1450.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1450.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,422,151,23,visible
1451.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1451.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1451.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,816,498,55,103,visible
1451.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,322,227,130,visible
1451.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,373,170,32,visible
1451.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,333,218,29,visible
1451.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1247,396,155,132,visible
