type,id,category,annotated_by,x,y,height,width,visibility 
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1211,418,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,473,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,315,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,337,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,456,109,180,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1623,383,227,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,373,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1211,417,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,473,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,314,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,337,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,human,1624,382,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,370,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1211,418,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,812,472,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,315,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,337,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,455,109,180,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,383,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,372,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1211,417,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,473,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,314,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,336,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,381,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,372,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1211,418,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,473,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1023,315,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,336,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,456,109,180,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,382,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1211,417,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,474,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1024,316,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,337,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,399,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,380,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1211,416,151,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1210,419,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,473,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,317,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,339,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,399,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,456,109,180,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,381,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,415,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,473,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,316,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,339,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,399,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1625,380,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,474,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,315,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,339,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,456,109,180,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,380,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,415,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,473,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,318,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,339,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,398,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,381,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,417,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,475,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,317,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,336,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,398,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,456,109,180,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,382,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,416,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,475,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,318,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,341,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,399,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,380,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,417,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,475,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,319,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,343,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,399,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,456,109,180,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1625,379,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,416,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,476,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,318,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,343,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,379,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1759,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,417,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,474,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,319,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,343,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,399,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,456,109,180,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,380,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1759,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,415,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,474,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,316,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,343,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,381,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,417,151,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,418,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,474,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,316,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,343,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,456,109,180,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1624,380,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1212,417,151,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,human,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,474,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,316,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1161,343,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1246,397,155,132,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1739,456,109,181,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1625,380,258,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1722,579,48,155,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,412,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1759,371,67,141,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1758,299,57,80,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,642,498,55,99,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,474,78,122,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,317,246,128,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,966,382,170,32,visible
