filename,width,height,class,x_min,y_min,x_max,y_max
1305.png,101,107,Smoke,635,446,736,553
1305.png,90,67,Smoke,815,491,905,558
1305.png,130,227,Smoke,1019,325,1149,552
1305.png,32,170,Smoke,962,378,994,548
1305.png,29,218,Smoke,1164,335,1193,553
1305.png,124,174,Smoke,1255,377,1379,551
1305.png,179,109,Smoke,1741,458,1920,567
1305.png,76,250,Smoke,1618,385,1694,635
1305.png,99,59,Smoke,1689,574,1788,633
1305.png,50,128,Smoke,1431,418,1481,546
1305.png,84,67,Smoke,1760,375,1844,442
1305.png,55,80,Smoke,546,424,601,504
1305.png,23,113,Smoke,1212,466,1235,579
1305.png,57,57,Smoke,1773,313,1830,370
1306.png,80,48,Smoke,414,514,494,562
1306.png,101,107,Smoke,635,446,736,553
1306.png,90,67,Smoke,815,491,905,558
1306.png,130,227,Smoke,1019,324,1149,551
1306.png,32,170,Smoke,962,378,994,548
1306.png,29,218,Smoke,1164,335,1193,553
1306.png,124,174,Smoke,1255,377,1379,551
1306.png,179,109,Smoke,1741,458,1920,567
1306.png,76,250,Smoke,1617,384,1693,634
1306.png,99,59,Smoke,1690,574,1789,633
1306.png,50,128,Smoke,1431,418,1481,546
1306.png,84,67,Smoke,1760,375,1844,442
1306.png,55,80,Smoke,546,424,601,504
1306.png,23,113,Smoke,1212,466,1235,579
1306.png,57,57,Smoke,1773,313,1830,370
1307.png,80,48,Smoke,414,514,494,562
1307.png,101,107,Smoke,635,446,736,553
1307.png,90,67,Smoke,815,491,905,558
1307.png,130,227,Smoke,1019,325,1149,552
1307.png,32,170,Smoke,962,378,994,548
1307.png,29,218,Smoke,1164,335,1193,553
1307.png,124,174,Smoke,1255,377,1379,551
1307.png,179,109,Smoke,1741,458,1920,567
1307.png,76,250,Smoke,1618,385,1694,635
1307.png,99,59,Smoke,1690,574,1789,633
1307.png,50,128,Smoke,1431,418,1481,546
1307.png,84,67,Smoke,1760,375,1844,442
1307.png,55,80,Smoke,546,424,601,504
1307.png,23,113,Smoke,1212,466,1235,579
1307.png,57,57,Smoke,1773,313,1830,370
1308.png,80,48,Smoke,414,514,494,562
1308.png,101,107,Smoke,635,446,736,553
1308.png,90,67,Smoke,815,491,905,558
1308.png,130,227,Smoke,1020,324,1150,551
1308.png,32,170,Smoke,962,378,994,548
1308.png,29,218,Smoke,1164,335,1193,553
1308.png,124,174,Smoke,1255,377,1379,551
1308.png,179,109,Smoke,1741,458,1920,567
1308.png,76,250,Smoke,1617,384,1693,634
1308.png,99,59,Smoke,1690,574,1789,633
1308.png,50,128,Smoke,1431,419,1481,547
1308.png,84,67,Smoke,1760,375,1844,442
1308.png,55,80,Smoke,546,424,601,504
1308.png,23,113,Smoke,1212,466,1235,579
1308.png,57,57,Smoke,1773,313,1830,370
1309.png,80,48,Smoke,414,514,494,562
1309.png,101,107,Smoke,635,446,736,553
1309.png,90,67,Smoke,815,491,905,558
1309.png,130,227,Smoke,1019,325,1149,552
1309.png,32,170,Smoke,962,378,994,548
1309.png,29,218,Smoke,1164,335,1193,553
1309.png,124,174,Smoke,1255,377,1379,551
1309.png,179,109,Smoke,1741,458,1920,567
1309.png,76,250,Smoke,1618,385,1694,635
1309.png,99,59,Smoke,1689,574,1788,633
1309.png,50,128,Smoke,1431,419,1481,547
1309.png,84,67,Smoke,1760,375,1844,442
1309.png,55,80,Smoke,546,424,601,504
1309.png,23,113,Smoke,1212,466,1235,579
1309.png,57,57,Smoke,1773,313,1830,370
1310.png,80,48,Smoke,414,514,494,562
1310.png,101,107,Smoke,635,446,736,553
1310.png,90,67,Smoke,815,491,905,558
1310.png,130,227,Smoke,1019,324,1149,551
1310.png,32,170,Smoke,962,378,994,548
1310.png,29,218,Smoke,1164,335,1193,553
1310.png,124,174,Smoke,1255,377,1379,551
1310.png,179,109,Smoke,1741,458,1920,567
1310.png,76,250,Smoke,1617,384,1693,634
1310.png,99,59,Smoke,1689,574,1788,633
1310.png,50,128,Smoke,1431,419,1481,547
1310.png,84,67,Smoke,1760,375,1844,442
1310.png,55,80,Smoke,546,424,601,504
1310.png,23,113,Smoke,1212,466,1235,579
1310.png,57,57,Smoke,1773,313,1830,370
1311.png,80,48,Smoke,414,514,494,562
1311.png,101,107,Smoke,635,446,736,553
1311.png,90,67,Smoke,815,490,905,557
1311.png,130,227,Smoke,1019,325,1149,552
1311.png,32,170,Smoke,962,378,994,548
1311.png,29,218,Smoke,1164,335,1193,553
1311.png,124,174,Smoke,1255,377,1379,551
1311.png,179,109,Smoke,1741,458,1920,567
1311.png,76,250,Smoke,1617,383,1693,633
1311.png,99,59,Smoke,1689,574,1788,633
1311.png,50,128,Smoke,1431,419,1481,547
1311.png,84,67,Smoke,1760,375,1844,442
1311.png,55,80,Smoke,546,424,601,504
1311.png,23,113,Smoke,1212,466,1235,579
1311.png,57,57,Smoke,1773,313,1830,370
1311.png,55,80,Smoke,546,424,601,504
1311.png,23,113,Smoke,1212,466,1235,579
1312.png,80,48,Smoke,414,514,494,562
1312.png,101,107,Smoke,635,446,736,553
1312.png,90,67,Smoke,815,490,905,557
1312.png,130,227,Smoke,1020,324,1150,551
1312.png,32,170,Smoke,962,378,994,548
1312.png,29,218,Smoke,1164,335,1193,553
1312.png,124,174,Smoke,1255,377,1379,551
1312.png,179,109,Smoke,1741,458,1920,567
1312.png,76,250,Smoke,1616,383,1692,633
1312.png,99,59,Smoke,1689,574,1788,633
1312.png,50,128,Smoke,1431,419,1481,547
1312.png,84,67,Smoke,1760,375,1844,442
1312.png,57,57,Smoke,1773,313,1830,370
1312.png,55,80,Smoke,546,424,601,504
1312.png,23,113,Smoke,1212,466,1235,579
1313.png,80,48,Smoke,414,514,494,562
1313.png,101,107,Smoke,635,446,736,553
1313.png,90,67,Smoke,815,490,905,557
1313.png,130,227,Smoke,1019,325,1149,552
1313.png,32,170,Smoke,962,378,994,548
1313.png,29,218,Smoke,1164,335,1193,553
1313.png,124,174,Smoke,1255,377,1379,551
1313.png,179,109,Smoke,1741,458,1920,567
1313.png,76,250,Smoke,1618,383,1694,633
1313.png,99,59,Smoke,1689,574,1788,633
1313.png,50,128,Smoke,1431,419,1481,547
1313.png,84,67,Smoke,1760,375,1844,442
1313.png,57,57,Smoke,1773,313,1830,370
1314.png,80,48,Smoke,414,514,494,562
1314.png,101,107,Smoke,635,446,736,553
1314.png,90,67,Smoke,815,490,905,557
1314.png,130,227,Smoke,1020,324,1150,551
1314.png,32,170,Smoke,962,378,994,548
1314.png,29,218,Smoke,1164,335,1193,553
1314.png,124,174,Smoke,1255,377,1379,551
1314.png,179,109,Smoke,1741,458,1920,567
1314.png,76,250,Smoke,1616,383,1692,633
1314.png,99,59,Smoke,1689,574,1788,633
1314.png,50,128,Smoke,1431,419,1481,547
1314.png,84,67,Smoke,1760,375,1844,442
1314.png,55,80,Smoke,546,424,601,504
1314.png,23,113,Smoke,1212,466,1235,579
1314.png,57,57,Smoke,1773,313,1830,370
1315.png,80,48,Smoke,414,514,494,562
1315.png,101,107,Smoke,635,446,736,553
1315.png,90,67,Smoke,815,490,905,557
1315.png,130,227,Smoke,1019,325,1149,552
1315.png,32,170,Smoke,962,378,994,548
1315.png,29,218,Smoke,1164,335,1193,553
1315.png,124,174,Smoke,1255,377,1379,551
1315.png,179,109,Smoke,1741,458,1920,567
1315.png,76,250,Smoke,1616,383,1692,633
1315.png,99,59,Smoke,1689,575,1788,634
1315.png,50,128,Smoke,1431,419,1481,547
1315.png,84,67,Smoke,1760,375,1844,442
1315.png,55,80,Smoke,546,424,601,504
1315.png,23,113,Smoke,1212,466,1235,579
1315.png,57,57,Smoke,1773,313,1830,370
1316.png,80,48,Smoke,414,514,494,562
1316.png,101,107,Smoke,635,446,736,553
1316.png,90,67,Smoke,815,490,905,557
1316.png,130,227,Smoke,1019,324,1149,551
1316.png,32,170,Smoke,962,378,994,548
1316.png,29,218,Smoke,1164,335,1193,553
1316.png,124,174,Smoke,1255,377,1379,551
1316.png,179,109,Smoke,1741,458,1920,567
1316.png,76,250,Smoke,1618,383,1694,633
1316.png,99,59,Smoke,1689,575,1788,634
1316.png,50,128,Smoke,1431,419,1481,547
1316.png,84,67,Smoke,1760,375,1844,442
1316.png,55,80,Smoke,546,424,601,504
1316.png,23,113,Smoke,1212,465,1235,578
1316.png,57,57,Smoke,1773,313,1830,370
1317.png,80,48,Smoke,414,514,494,562
1317.png,101,107,Smoke,635,446,736,553
1317.png,90,67,Smoke,815,490,905,557
1317.png,130,227,Smoke,1020,323,1150,550
1317.png,32,170,Smoke,962,378,994,548
1317.png,29,218,Smoke,1164,335,1193,553
1317.png,124,174,Smoke,1255,377,1379,551
1317.png,179,109,Smoke,1741,458,1920,567
1317.png,76,250,Smoke,1618,383,1694,633
1317.png,99,59,Smoke,1690,575,1789,634
1317.png,50,128,Smoke,1431,419,1481,547
1317.png,84,67,Smoke,1760,375,1844,442
1317.png,55,80,Smoke,546,424,601,504
1317.png,23,113,Smoke,1212,465,1235,578
1317.png,57,57,Smoke,1773,313,1830,370
1318.png,80,48,Smoke,414,514,494,562
1318.png,101,107,Smoke,635,446,736,553
1318.png,90,67,Smoke,815,490,905,557
1318.png,130,227,Smoke,1019,324,1149,551
1318.png,32,170,Smoke,962,378,994,548
1318.png,29,218,Smoke,1164,335,1193,553
1318.png,124,174,Smoke,1255,377,1379,551
1318.png,179,109,Smoke,1741,459,1920,568
1318.png,76,250,Smoke,1618,383,1694,633
1318.png,99,59,Smoke,1689,575,1788,634
1318.png,50,128,Smoke,1431,419,1481,547
1318.png,84,67,Smoke,1760,375,1844,442
1318.png,55,80,Smoke,546,424,601,504
1318.png,23,113,Smoke,1212,466,1235,579
1318.png,57,57,Smoke,1773,313,1830,370
1319.png,80,48,Smoke,414,514,494,562
1319.png,101,107,Smoke,635,446,736,553
1319.png,90,67,Smoke,815,490,905,557
1319.png,130,227,Smoke,1019,325,1149,552
1319.png,32,170,Smoke,962,378,994,548
1319.png,29,218,Smoke,1164,335,1193,553
1319.png,124,174,Smoke,1255,377,1379,551
1319.png,179,109,Smoke,1741,458,1920,567
1319.png,76,250,Smoke,1618,383,1694,633
1319.png,99,59,Smoke,1689,575,1788,634
1319.png,50,128,Smoke,1431,419,1481,547
1319.png,84,67,Smoke,1760,375,1844,442
1319.png,55,80,Smoke,546,424,601,504
1319.png,23,113,Smoke,1212,466,1235,579
1319.png,57,57,Smoke,1773,313,1830,370
1320.png,80,48,Smoke,414,514,494,562
1320.png,101,107,Smoke,635,446,736,553
1320.png,90,67,Smoke,815,490,905,557
1320.png,130,227,Smoke,1019,324,1149,551
1320.png,32,170,Smoke,962,378,994,548
1320.png,29,218,Smoke,1164,335,1193,553
1320.png,124,174,Smoke,1255,377,1379,551
1320.png,179,109,Smoke,1741,458,1920,567
1320.png,76,250,Smoke,1618,383,1694,633
1320.png,99,59,Smoke,1689,575,1788,634
1320.png,50,128,Smoke,1431,419,1481,547
1320.png,84,67,Smoke,1760,375,1844,442
1320.png,55,80,Smoke,546,424,601,504
1320.png,23,113,Smoke,1212,466,1235,579
1320.png,57,57,Smoke,1773,313,1830,370
1321.png,80,48,Smoke,414,514,494,562
1321.png,101,107,Smoke,635,446,736,553
1321.png,90,67,Smoke,815,490,905,557
1321.png,130,227,Smoke,1020,323,1150,550
1321.png,32,170,Smoke,962,378,994,548
1321.png,29,218,Smoke,1164,335,1193,553
1321.png,124,174,Smoke,1255,377,1379,551
1321.png,179,109,Smoke,1741,458,1920,567
1321.png,76,250,Smoke,1616,383,1692,633
1321.png,99,59,Smoke,1689,575,1788,634
1321.png,50,128,Smoke,1431,419,1481,547
1321.png,84,67,Smoke,1760,375,1844,442
1321.png,55,80,Smoke,546,424,601,504
1321.png,23,113,Smoke,1212,465,1235,578
1321.png,57,57,Smoke,1773,313,1830,370
1321.png,55,80,Smoke,546,424,601,504
1321.png,23,151,Smoke,1212,426,1235,577
1322.png,80,48,Smoke,414,514,494,562
1322.png,101,107,Smoke,635,446,736,553
1322.png,90,67,Smoke,815,490,905,557
1322.png,130,227,Smoke,1020,324,1150,551
1322.png,32,170,Smoke,962,378,994,548
1322.png,29,218,Smoke,1164,335,1193,553
1322.png,124,174,Smoke,1255,377,1379,551
1322.png,179,109,Smoke,1741,458,1920,567
1322.png,76,250,Smoke,1616,383,1692,633
1322.png,99,59,Smoke,1689,575,1788,634
1322.png,50,128,Smoke,1431,419,1481,547
1322.png,141,67,Smoke,1760,376,1901,443
1322.png,57,57,Smoke,1773,313,1830,370
1322.png,55,80,Smoke,546,424,601,504
1322.png,23,151,Smoke,1212,427,1235,578
1323.png,80,48,Smoke,414,514,494,562
1323.png,101,107,Smoke,635,446,736,553
1323.png,90,67,Smoke,815,490,905,557
1323.png,130,227,Smoke,1021,323,1151,550
1323.png,32,170,Smoke,962,378,994,548
1323.png,29,218,Smoke,1164,335,1193,553
1323.png,124,174,Smoke,1256,377,1380,551
1323.png,179,109,Smoke,1741,458,1920,567
1323.png,76,250,Smoke,1616,383,1692,633
1323.png,99,59,Smoke,1689,575,1788,634
1323.png,50,128,Smoke,1431,419,1481,547
1323.png,141,67,Smoke,1760,376,1901,443
1323.png,57,57,Smoke,1773,313,1830,370
1324.png,80,48,Smoke,414,514,494,562
1324.png,101,107,Smoke,635,446,736,553
1324.png,90,67,Smoke,815,490,905,557
1324.png,130,227,Smoke,1021,323,1151,550
1324.png,32,170,Smoke,962,378,994,548
1324.png,29,218,Smoke,1164,335,1193,553
1324.png,124,174,Smoke,1256,377,1380,551
1324.png,179,109,Smoke,1741,458,1920,567
1324.png,76,250,Smoke,1616,382,1692,632
1324.png,99,59,Smoke,1689,575,1788,634
1324.png,50,128,Smoke,1431,419,1481,547
1324.png,141,67,Smoke,1760,376,1901,443
1324.png,55,80,Smoke,546,424,601,504
1324.png,23,151,Smoke,1212,428,1235,579
1324.png,57,57,Smoke,1773,313,1830,370
1325.png,80,48,Smoke,414,514,494,562
1325.png,101,107,Smoke,635,446,736,553
1325.png,90,67,Smoke,815,490,905,557
1325.png,130,227,Smoke,1020,323,1150,550
1325.png,32,170,Smoke,962,378,994,548
1325.png,29,218,Smoke,1164,335,1193,553
1325.png,124,174,Smoke,1256,377,1380,551
1325.png,179,109,Smoke,1741,458,1920,567
1325.png,76,250,Smoke,1616,382,1692,632
1325.png,99,59,Smoke,1689,575,1788,634
1325.png,50,128,Smoke,1431,419,1481,547
1325.png,141,67,Smoke,1760,376,1901,443
1325.png,55,80,Smoke,546,424,601,504
1325.png,23,151,Smoke,1212,427,1235,578
1325.png,57,57,Smoke,1773,313,1830,370
1326.png,80,48,Smoke,414,514,494,562
1326.png,101,107,Smoke,635,446,736,553
1326.png,90,67,Smoke,815,490,905,557
1326.png,130,227,Smoke,1021,323,1151,550
1326.png,32,170,Smoke,962,378,994,548
1326.png,29,218,Smoke,1164,335,1193,553
1326.png,124,174,Smoke,1256,377,1380,551
1326.png,179,109,Smoke,1741,458,1920,567
1326.png,76,250,Smoke,1616,383,1692,633
1326.png,99,59,Smoke,1689,575,1788,634
1326.png,50,128,Smoke,1431,419,1481,547
1326.png,141,67,Smoke,1761,375,1902,442
1326.png,55,80,Smoke,546,424,601,504
1326.png,23,151,Smoke,1212,426,1235,577
1326.png,57,57,Smoke,1773,313,1830,370
1327.png,80,48,Smoke,414,514,494,562
1327.png,101,107,Smoke,635,446,736,553
1327.png,90,67,Smoke,815,490,905,557
1327.png,130,227,Smoke,1020,323,1150,550
1327.png,32,170,Smoke,962,378,994,548
1327.png,29,218,Smoke,1164,335,1193,553
1327.png,124,174,Smoke,1256,377,1380,551
1327.png,179,109,Smoke,1741,458,1920,567
1327.png,76,250,Smoke,1616,382,1692,632
1327.png,99,59,Smoke,1689,575,1788,634
1327.png,50,128,Smoke,1431,419,1481,547
1327.png,141,67,Smoke,1759,376,1900,443
1327.png,55,80,Smoke,546,424,601,504
1327.png,23,151,Smoke,1212,427,1235,578
1327.png,57,57,Smoke,1773,313,1830,370
1328.png,80,48,Smoke,414,514,494,562
1328.png,101,107,Smoke,635,446,736,553
1328.png,90,67,Smoke,815,490,905,557
1328.png,130,227,Smoke,1021,323,1151,550
1328.png,32,170,Smoke,962,378,994,548
1328.png,29,218,Smoke,1164,335,1193,553
1328.png,124,174,Smoke,1256,377,1380,551
1328.png,179,109,Smoke,1741,458,1920,567
1328.png,76,250,Smoke,1616,382,1692,632
1328.png,99,59,Smoke,1689,575,1788,634
1328.png,50,128,Smoke,1431,419,1481,547
1328.png,141,67,Smoke,1761,375,1902,442
1328.png,55,80,Smoke,546,424,601,504
1328.png,23,151,Smoke,1212,426,1235,577
1328.png,57,57,Smoke,1773,313,1830,370
1329.png,80,48,Smoke,414,514,494,562
1329.png,101,107,Smoke,635,446,736,553
1329.png,90,67,Smoke,815,490,905,557
1329.png,130,227,Smoke,1021,323,1151,550
1329.png,32,170,Smoke,962,378,994,548
1329.png,29,218,Smoke,1164,335,1193,553
1329.png,124,174,Smoke,1256,377,1380,551
1329.png,179,109,Smoke,1741,457,1920,566
1329.png,76,250,Smoke,1617,383,1693,633
1329.png,99,59,Smoke,1689,576,1788,635
1329.png,50,128,Smoke,1432,420,1482,548
1329.png,141,67,Smoke,1761,375,1902,442
1329.png,55,80,Smoke,546,424,601,504
1329.png,23,151,Smoke,1212,427,1235,578
1329.png,57,57,Smoke,1773,313,1830,370
1330.png,80,48,Smoke,414,514,494,562
1330.png,101,107,Smoke,635,446,736,553
1330.png,90,67,Smoke,815,490,905,557
1330.png,130,227,Smoke,1022,323,1152,550
1330.png,32,170,Smoke,962,378,994,548
1330.png,29,218,Smoke,1164,335,1193,553
1330.png,124,174,Smoke,1256,377,1380,551
1330.png,179,109,Smoke,1741,458,1920,567
1330.png,76,250,Smoke,1617,383,1693,633
1330.png,99,59,Smoke,1689,575,1788,634
1330.png,50,128,Smoke,1432,420,1482,548
1330.png,141,67,Smoke,1759,375,1900,442
1330.png,55,80,Smoke,546,424,601,504
1330.png,23,151,Smoke,1212,426,1235,577
1330.png,57,57,Smoke,1773,313,1830,370
1331.png,80,48,Smoke,414,514,494,562
1331.png,101,107,Smoke,635,446,736,553
1331.png,90,67,Smoke,815,490,905,557
1331.png,130,227,Smoke,1022,323,1152,550
1331.png,32,170,Smoke,962,378,994,548
1331.png,29,218,Smoke,1164,335,1193,553
1331.png,124,174,Smoke,1256,377,1380,551
1331.png,179,109,Smoke,1741,458,1920,567
1331.png,76,250,Smoke,1616,381,1692,631
1331.png,99,59,Smoke,1689,575,1788,634
1331.png,50,128,Smoke,1431,418,1481,546
1331.png,141,67,Smoke,1759,375,1900,442
1331.png,55,80,Smoke,546,424,601,504
1331.png,23,151,Smoke,1212,427,1235,578
1331.png,57,57,Smoke,1773,313,1830,370
1331.png,55,80,Smoke,546,424,601,504
1331.png,23,151,Smoke,1212,426,1235,577
1332.png,80,48,Smoke,414,514,494,562
1332.png,101,107,Smoke,635,446,736,553
1332.png,90,67,Smoke,815,490,905,557
1332.png,130,227,Smoke,1022,323,1152,550
1332.png,32,170,Smoke,962,378,994,548
1332.png,29,218,Smoke,1164,336,1193,554
1332.png,124,174,Smoke,1256,377,1380,551
1332.png,179,109,Smoke,1741,458,1920,567
1332.png,76,250,Smoke,1617,381,1693,631
1332.png,99,59,Smoke,1689,575,1788,634
1332.png,50,128,Smoke,1431,418,1481,546
1332.png,141,67,Smoke,1759,375,1900,442
1332.png,57,57,Smoke,1773,313,1830,370
1332.png,55,80,Smoke,546,424,601,504
1332.png,23,151,Smoke,1212,425,1235,576
1333.png,80,48,Smoke,414,514,494,562
1333.png,101,107,Smoke,635,446,736,553
1333.png,90,67,Smoke,815,490,905,557
1333.png,130,227,Smoke,1022,323,1152,550
1333.png,32,170,Smoke,962,376,994,546
1333.png,29,218,Smoke,1164,335,1193,553
1333.png,124,174,Smoke,1256,377,1380,551
1333.png,179,109,Smoke,1741,459,1920,568
1333.png,76,250,Smoke,1617,381,1693,631
1333.png,99,59,Smoke,1689,574,1788,633
1333.png,50,128,Smoke,1431,418,1481,546
1333.png,141,67,Smoke,1759,376,1900,443
1333.png,57,57,Smoke,1773,313,1830,370
1334.png,80,48,Smoke,414,514,494,562
1334.png,101,107,Smoke,635,446,736,553
1334.png,90,67,Smoke,816,490,906,557
1334.png,130,227,Smoke,1022,324,1152,551
1334.png,32,170,Smoke,962,378,994,548
1334.png,29,218,Smoke,1164,336,1193,554
1334.png,124,174,Smoke,1256,377,1380,551
1334.png,179,109,Smoke,1741,457,1920,566
1334.png,76,250,Smoke,1616,381,1692,631
1334.png,99,59,Smoke,1690,575,1789,634
1334.png,50,128,Smoke,1431,418,1481,546
1334.png,141,67,Smoke,1759,376,1900,443
1334.png,57,57,Smoke,1773,314,1830,371
1334.png,55,80,Smoke,546,424,601,504
1334.png,23,151,Smoke,1212,425,1235,576
1335.png,80,48,Smoke,414,514,494,562
1335.png,101,107,Smoke,635,446,736,553
1335.png,90,67,Smoke,815,490,905,557
1335.png,130,227,Smoke,1022,323,1152,550
1335.png,32,170,Smoke,962,378,994,548
1335.png,29,218,Smoke,1164,336,1193,554
1335.png,124,174,Smoke,1256,377,1380,551
1335.png,179,109,Smoke,1741,458,1920,567
1335.png,76,250,Smoke,1616,380,1692,630
1335.png,99,59,Smoke,1690,575,1789,634
1335.png,50,128,Smoke,1431,418,1481,546
1335.png,141,67,Smoke,1759,375,1900,442
1335.png,57,57,Smoke,1773,313,1830,370
1335.png,55,80,Smoke,546,424,601,504
1335.png,23,151,Smoke,1211,425,1234,576
1336.png,80,48,Smoke,414,514,494,562
1336.png,101,107,Smoke,635,446,736,553
1336.png,90,67,Smoke,815,490,905,557
1336.png,130,227,Smoke,1022,324,1152,551
1336.png,32,170,Smoke,962,378,994,548
1336.png,29,218,Smoke,1164,337,1193,555
1336.png,124,174,Smoke,1256,377,1380,551
1336.png,179,109,Smoke,1741,458,1920,567
1336.png,76,250,Smoke,1616,381,1692,631
1336.png,99,59,Smoke,1690,575,1789,634
1336.png,50,128,Smoke,1431,418,1481,546
1336.png,141,67,Smoke,1759,375,1900,442
1336.png,57,57,Smoke,1773,313,1830,370
1336.png,55,80,Smoke,546,424,601,504
1336.png,23,151,Smoke,1211,426,1234,577
1337.png,80,48,Smoke,414,514,494,562
1337.png,101,107,Smoke,635,446,736,553
1337.png,90,67,Smoke,815,490,905,557
1337.png,130,227,Smoke,1022,323,1152,550
1337.png,32,170,Smoke,962,378,994,548
1337.png,29,218,Smoke,1164,333,1193,551
1337.png,124,174,Smoke,1256,377,1380,551
1337.png,179,109,Smoke,1741,459,1920,568
1337.png,76,250,Smoke,1616,381,1692,631
1337.png,99,59,Smoke,1690,575,1789,634
1337.png,50,128,Smoke,1431,418,1481,546
1337.png,141,67,Smoke,1759,375,1900,442
1337.png,57,57,Smoke,1773,313,1830,370
1337.png,55,80,Smoke,546,424,601,504
1337.png,23,151,Smoke,1212,427,1235,578
1338.png,80,48,Smoke,414,514,494,562
1338.png,101,107,Smoke,635,446,736,553
1338.png,90,67,Smoke,816,490,906,557
1338.png,130,227,Smoke,1022,324,1152,551
1338.png,32,170,Smoke,962,378,994,548
1338.png,29,218,Smoke,1164,333,1193,551
1338.png,124,174,Smoke,1256,377,1380,551
1338.png,179,109,Smoke,1741,459,1920,568
1338.png,76,250,Smoke,1616,380,1692,630
1338.png,99,59,Smoke,1690,575,1789,634
1338.png,50,128,Smoke,1431,418,1481,546
1338.png,141,67,Smoke,1759,375,1900,442
1338.png,57,57,Smoke,1773,313,1830,370
1338.png,55,80,Smoke,546,424,601,504
1338.png,23,151,Smoke,1212,425,1235,576
1339.png,80,48,Smoke,414,514,494,562
1339.png,101,107,Smoke,635,446,736,553
1339.png,90,67,Smoke,816,489,906,556
1339.png,130,227,Smoke,1022,325,1152,552
1339.png,32,170,Smoke,962,378,994,548
1339.png,29,218,Smoke,1164,337,1193,555
1339.png,124,174,Smoke,1256,377,1380,551
1339.png,179,109,Smoke,1741,459,1920,568
1339.png,76,250,Smoke,1616,380,1692,630
1339.png,99,59,Smoke,1690,575,1789,634
1339.png,50,128,Smoke,1431,418,1481,546
1339.png,141,67,Smoke,1760,375,1901,442
1339.png,57,57,Smoke,1773,313,1830,370
1339.png,55,80,Smoke,546,424,601,504
1339.png,23,151,Smoke,1212,424,1235,575
1340.png,80,48,Smoke,414,514,494,562
1340.png,101,107,Smoke,635,446,736,553
1340.png,90,67,Smoke,816,490,906,557
1340.png,130,227,Smoke,1022,324,1152,551
1340.png,32,170,Smoke,962,378,994,548
1340.png,29,218,Smoke,1164,337,1193,555
1340.png,124,174,Smoke,1256,377,1380,551
1340.png,179,109,Smoke,1741,459,1920,568
1340.png,76,250,Smoke,1616,380,1692,630
1340.png,99,59,Smoke,1690,575,1789,634
1340.png,50,128,Smoke,1431,418,1481,546
1340.png,141,67,Smoke,1759,375,1900,442
1340.png,57,57,Smoke,1773,313,1830,370
1340.png,55,80,Smoke,546,424,601,504
1340.png,23,151,Smoke,1212,425,1235,576
1341.png,80,48,Smoke,414,514,494,562
1341.png,101,107,Smoke,635,446,736,553
1341.png,90,67,Smoke,816,490,906,557
1341.png,130,227,Smoke,1022,325,1152,552
1341.png,32,170,Smoke,962,378,994,548
1341.png,29,218,Smoke,1164,333,1193,551
1341.png,124,174,Smoke,1256,377,1380,551
1341.png,179,109,Smoke,1741,459,1920,568
1341.png,76,250,Smoke,1616,380,1692,630
1341.png,99,59,Smoke,1690,575,1789,634
1341.png,50,128,Smoke,1431,418,1481,546
